     User   NNodes  Timelimit              Submit               Start                 End 
   nicola        1   12:00:00 2017-07-14T23:09:09 2017-07-14T23:09:09 2017-07-15T03:42:03 
  huashli        4   10:00:00 2017-07-14T23:10:19 2017-07-14T23:10:39 2017-07-15T09:10:40 
   nicola        1   12:00:00 2017-07-14T23:16:21 2017-07-14T23:16:39 2017-07-15T03:51:24 
   liuyun        2   02:00:00 2017-07-14T23:39:57 2017-07-15T03:51:24 2017-07-15T05:14:44 
  huashli        2   05:00:00 2017-07-15T08:32:23 2017-07-15T08:32:23 2017-07-15T08:35:02 
  huashli        2   05:00:00 2017-07-15T08:35:16 2017-07-15T08:35:41 2017-07-15T08:41:06 
  huashli        2   05:00:00 2017-07-15T08:35:43 2017-07-15T08:41:24 2017-07-15T08:46:52 
  huashli        2   05:00:00 2017-07-15T08:42:02 2017-07-15T08:47:10 2017-07-15T09:42:31 
  huashli        2   05:00:00 2017-07-15T08:50:38 2017-07-15T09:10:54 2017-07-15T10:07:23 
  huashli        4   10:00:00 2017-07-15T09:31:22 2017-07-15T09:42:32 2017-07-15T19:42:43 
  huashli        2   05:00:00 2017-07-15T10:08:55 2017-07-15T10:09:11 2017-07-15T11:06:46 
  huashli        2   05:00:00 2017-07-15T10:09:15 2017-07-15T11:07:12 2017-07-15T12:05:26 
   nicola        1 2-00:00:00 2017-07-15T11:23:05 2017-07-15T11:23:56 2017-07-15T11:23:56 
   liuyun        2   04:00:00 2017-07-15T11:23:52 2017-07-15T12:05:56 2017-07-15T12:16:37 
   nicola        1 1-00:00:00 2017-07-15T11:24:17 2017-07-15T11:28:21 2017-07-15T11:28:21 
   nicola        1 1-00:00:00 2017-07-15T11:28:31 2017-07-15T12:16:41 2017-07-15T23:51:12 
   liuyun        2   04:00:00 2017-07-15T12:24:51 2017-07-15T19:43:14 2017-07-15T19:43:59 
   liuyun        2   04:00:00 2017-07-15T12:27:27 2017-07-15T19:43:14 2017-07-15T19:44:11 
  huashli        1   00:30:00 2017-07-15T13:27:29 2017-07-15T13:27:42 2017-07-15T13:28:23 
  huashli        1   00:30:00 2017-07-15T13:28:25 2017-07-15T13:28:42 2017-07-15T13:30:03 
  huashli        1   00:30:00 2017-07-15T13:28:42 2017-07-15T13:30:12 2017-07-15T13:30:51 
  huashli        1   00:30:00 2017-07-15T13:29:04 2017-07-15T13:31:12 2017-07-15T13:31:38 
  huashli        2   05:00:00 2017-07-15T14:05:25 2017-07-15T14:06:55 2017-07-15T14:06:55 
  huashli        1   02:00:00 2017-07-15T14:06:31 2017-07-15T14:06:56 2017-07-15T14:25:25 
  huashli        1   02:00:00 2017-07-15T14:39:37 2017-07-15T14:39:38 2017-07-15T15:08:59 
     txie        2 1-00:00:00 2017-07-15T17:12:11 2017-07-15T19:44:14 2017-07-15T19:44:18 
  huashli        2   05:00:00 2017-07-15T18:59:39 2017-07-15T19:44:14 2017-07-15T20:29:50 
  huashli        4   10:00:00 2017-07-15T20:13:51 2017-07-15T20:30:13 2017-07-15T22:01:42 
   liuyun       16 2-00:00:00 2017-07-15T20:50:08 2017-07-16T08:56:49 2017-07-16T08:56:49 
  huashli        4   10:00:00 2017-07-15T22:46:29 2017-07-15T22:46:30 2017-07-16T01:16:09 
  huashli        2   10:00:00 2017-07-15T22:47:42 2017-07-15T23:51:23 2017-07-16T02:21:51 
   nicola        1 1-00:00:00 2017-07-16T00:12:08 2017-07-16T20:34:27 2017-07-17T08:40:00 
     txie        2 2-00:00:00 2017-07-16T03:59:20 2017-07-16T20:34:27 2017-07-16T21:13:34 
  huashli        2   10:00:00 2017-07-16T07:48:26 2017-07-16T07:48:27 2017-07-16T10:13:58 
   liuyun       24 2-00:00:00 2017-07-16T08:57:38 2017-07-17T09:14:55 2017-07-17T09:14:55 
   liuyun        4 2-00:00:00 2017-07-16T09:19:58 2017-07-16T20:34:50 2017-07-17T00:35:51 
  huashli        2   10:00:00 2017-07-17T10:20:50 2017-07-17T10:20:51 2017-07-17T10:21:41 
  huashli        4   10:00:00 2017-07-17T10:22:03 2017-07-17T10:22:04 2017-07-17T10:50:48 
  huashli        4 1-00:00:00 2017-07-17T10:27:52 2017-07-17T10:27:53 2017-07-17T10:40:25 
  huashli        4 1-00:00:00 2017-07-17T10:34:17 2017-07-17T10:34:17 2017-07-17T10:46:33 
  huashli        4 1-00:00:00 2017-07-17T10:46:22 2017-07-17T10:46:22 2017-07-17T11:36:23 
  huashli        4 1-00:00:00 2017-07-17T10:47:33 2017-07-17T10:47:34 2017-07-17T11:30:02 
  huashli        4   10:00:00 2017-07-17T10:53:04 2017-07-17T10:53:04 2017-07-17T14:15:11 
  huashli        4 1-00:00:00 2017-07-17T12:57:03 2017-07-17T12:57:03 2017-07-17T13:48:35 
  huashli        4 1-00:00:00 2017-07-17T12:57:39 2017-07-17T12:57:39 2017-07-17T13:41:36 
  huashli        4   10:00:00 2017-07-17T14:43:59 2017-07-17T14:44:00 2017-07-17T18:07:16 
   liuyun        8 2-00:00:00 2017-07-17T16:02:46 2017-07-17T16:02:46 2017-07-17T16:27:43 
     txie        2 2-00:00:00 2017-07-17T16:19:29 2017-07-17T16:19:29 2017-07-19T16:19:53 
     txie        2 2-00:00:00 2017-07-17T16:47:30 2017-07-17T16:47:31 2017-07-18T03:27:23 
     txie        2 2-00:00:00 2017-07-17T16:49:36 2017-07-17T16:49:36 2017-07-18T03:46:00 
   liuyun        8 2-00:00:00 2017-07-17T17:43:12 2017-07-17T17:43:12 2017-07-17T19:33:36 
   nicola        1 1-00:00:00 2017-07-17T17:44:17 2017-07-17T17:44:18 2017-07-17T17:44:33 
   nicola        1   12:00:00 2017-07-17T17:45:06 2017-07-17T17:45:06 2017-07-17T17:45:10 
   nicola        1   12:00:00 2017-07-17T17:45:49 2017-07-17T17:45:49 2017-07-17T18:02:40 
   nicola        1   12:00:00 2017-07-17T17:46:33 2017-07-17T17:46:33 2017-07-17T18:02:51 
   liuyun        8 2-00:00:00 2017-07-17T17:49:35 2017-07-17T17:49:36 2017-07-17T19:59:54 
   liuyun        8 2-00:00:00 2017-07-17T17:50:23 2017-07-17T18:07:39 2017-07-17T18:07:40 
   nicola        1   06:00:00 2017-07-17T18:05:40 2017-07-17T18:05:55 2017-07-17T18:06:43 
   nicola        1   06:00:00 2017-07-17T18:06:51 2017-07-17T18:06:55 2017-07-17T18:07:39 
   nicola        1   12:00:00 2017-07-17T18:08:56 2017-07-17T18:08:57 2017-07-17T18:09:34 
   nicola        1   12:00:00 2017-07-17T18:09:20 2017-07-17T18:09:21 2017-07-17T18:09:58 
   nicola        1   06:00:00 2017-07-17T18:12:19 2017-07-17T18:12:19 2017-07-17T18:13:09 
   nicola        1   06:00:00 2017-07-17T18:16:18 2017-07-17T18:16:19 2017-07-17T18:25:45 
   nicola        1   06:00:00 2017-07-17T18:17:55 2017-07-17T18:17:55 2017-07-17T18:18:28 
   nicola        1   06:00:00 2017-07-17T18:18:27 2017-07-17T18:18:28 2017-07-17T18:19:03 
   nicola        1   06:00:00 2017-07-17T18:20:47 2017-07-17T18:20:48 2017-07-17T18:21:11 
   nicola        1   06:00:00 2017-07-17T18:21:33 2017-07-17T18:21:34 2017-07-17T18:22:00 
   nicola        1   06:00:00 2017-07-17T18:23:48 2017-07-17T18:23:48 2017-07-17T18:24:09 
   nicola        1   06:00:00 2017-07-17T18:24:57 2017-07-17T18:24:58 2017-07-17T18:25:16 
   nicola        1   06:00:00 2017-07-17T18:27:43 2017-07-17T18:27:44 2017-07-17T18:28:28 
   nicola        1   06:00:00 2017-07-17T21:05:42 2017-07-17T21:05:42 2017-07-17T21:08:56 
   nicola        1   06:00:00 2017-07-17T21:06:50 2017-07-17T21:06:51 2017-07-17T21:10:10 
   nicola        1   06:00:00 2017-07-17T21:08:38 2017-07-17T21:08:39 2017-07-17T21:11:38 
   nicola        1   06:00:00 2017-07-17T21:09:07 2017-07-17T21:09:07 2017-07-17T21:12:22 
   nicola        1   06:00:00 2017-07-17T21:11:19 2017-07-17T21:11:19 2017-07-17T21:12:48 
   nicola        1   06:00:00 2017-07-17T21:11:40 2017-07-17T21:11:40 2017-07-17T21:13:04 
   nicola        1   06:00:00 2017-07-17T21:13:42 2017-07-17T21:13:42 2017-07-17T21:15:39 
   nicola        1   06:00:00 2017-07-17T21:14:01 2017-07-17T21:14:01 2017-07-17T21:15:50 
   nicola        1   06:00:00 2017-07-17T21:16:45 2017-07-17T21:16:45 2017-07-17T21:20:36 
   nicola        1 1-00:00:00 2017-07-17T21:31:11 2017-07-17T21:31:12 2017-07-18T09:18:08 
   nicola        1 2-00:00:00 2017-07-17T21:35:51 2017-07-17T21:35:52 2017-07-18T20:53:02 
   nicola        1 2-00:00:00 2017-07-17T21:39:23 2017-07-17T21:39:24 2017-07-18T14:31:22 
   nicola        1   06:00:00 2017-07-17T21:43:45 2017-07-17T21:43:45 2017-07-17T21:45:21 
   nicola        1   06:00:00 2017-07-17T21:44:42 2017-07-17T21:44:43 2017-07-17T21:46:12 
   nicola        1   06:00:00 2017-07-17T21:47:43 2017-07-17T21:47:44 2017-07-17T21:57:36 
   nicola        1   06:00:00 2017-07-17T21:50:09 2017-07-17T21:50:10 2017-07-17T21:58:52 
  huashli        4 1-00:00:00 2017-07-17T22:56:27 2017-07-17T22:56:28 2017-07-17T22:56:58 
  huashli        4 1-00:00:00 2017-07-17T22:57:14 2017-07-17T22:57:14 2017-07-17T22:59:05 
  huashli        4 1-00:00:00 2017-07-17T23:03:49 2017-07-17T23:03:50 2017-07-17T23:30:05 
  huashli        4 1-00:00:00 2017-07-17T23:04:26 2017-07-17T23:04:27 2017-07-17T23:04:49 
  huashli        4 1-00:00:00 2017-07-17T23:05:00 2017-07-17T23:05:01 2017-07-17T23:50:04 
  huashli        4 1-00:00:00 2017-07-17T23:36:54 2017-07-17T23:36:54 2017-07-17T23:53:38 
  huashli        4 1-00:00:00 2017-07-17T23:38:54 2017-07-17T23:38:54 2017-07-18T00:22:18 
  huashli        4 2-00:00:00 2017-07-17T23:44:21 2017-07-17T23:44:22 2017-07-18T01:02:10 
  huashli        4 1-00:00:00 2017-07-18T00:09:26 2017-07-18T00:09:26 2017-07-18T01:03:00 
  huashli        4 1-00:00:00 2017-07-18T07:34:06 2017-07-18T07:34:07 2017-07-18T07:35:00 
  huashli        4 2-00:00:00 2017-07-18T07:34:54 2017-07-18T07:34:54 2017-07-18T10:42:24 
  huashli        4 1-00:00:00 2017-07-18T07:35:46 2017-07-18T07:35:47 2017-07-18T09:18:33 
   liuyun       24 2-00:00:00 2017-07-18T11:04:02 2017-07-18T11:04:03 2017-07-18T16:41:07 
     txie        2 2-00:00:00 2017-07-18T14:25:35 2017-07-18T14:25:35 2017-07-18T15:01:55 
  huashli        4 1-00:00:00 2017-07-18T15:10:05 2017-07-18T15:11:22 2017-07-18T15:11:22 
  huashli        2 1-00:00:00 2017-07-18T15:11:14 2017-07-18T15:11:15 2017-07-18T16:30:07 
     txie        2 2-00:00:00 2017-07-18T15:28:43 2017-07-18T16:30:07 2017-07-19T02:31:26 
  huashli        4 1-00:00:00 2017-07-18T15:47:14 2017-07-18T16:41:28 2017-07-18T19:15:40 
   liuyun        4 2-00:00:00 2017-07-18T16:40:44 2017-07-18T16:41:28 2017-07-18T20:49:15 
   liuyun        8 2-00:00:00 2017-07-18T17:05:55 2017-07-18T17:05:55 2017-07-18T17:05:55 
   liuyun        4 2-00:00:00 2017-07-18T17:06:22 2017-07-18T17:06:22 2017-07-18T22:27:16 
  huashli        2 1-00:00:00 2017-07-18T17:11:15 2017-07-18T17:11:15 2017-07-18T18:43:15 
   nicola        1 1-00:00:00 2017-07-18T17:45:24 2017-07-18T17:45:25 2017-07-18T17:47:04 
   nicola        1 1-00:00:00 2017-07-18T17:46:51 2017-07-18T17:46:52 2017-07-18T18:53:07 
   nicola        1 1-00:00:00 2017-07-18T17:47:57 2017-07-18T17:47:57 2017-07-18T18:53:22 
   nicola        1 1-00:00:00 2017-07-18T17:49:13 2017-07-18T17:49:14 2017-07-18T18:20:22 
   nicola        1 1-00:00:00 2017-07-18T17:50:35 2017-07-18T17:50:35 2017-07-18T18:22:28 
   nicola        1 1-00:00:00 2017-07-18T18:00:57 2017-07-18T18:00:58 2017-07-18T18:04:45 
   nicola        1 1-00:00:00 2017-07-18T18:10:58 2017-07-18T18:10:59 2017-07-18T18:11:10 
   nicola        1 1-00:00:00 2017-07-18T18:11:57 2017-07-18T18:11:58 2017-07-18T18:18:53 
  huashli        4 1-00:00:00 2017-07-18T19:43:43 2017-07-18T19:43:43 2017-07-18T21:22:08 
   liuyun        8 2-00:00:00 2017-07-18T22:00:35 2017-07-18T22:00:35 2017-07-18T22:00:36 
   liuyun        8 2-00:00:00 2017-07-18T22:01:22 2017-07-18T22:01:22 2017-07-18T22:01:23 
   liuyun        8 2-00:00:00 2017-07-18T22:01:47 2017-07-18T22:01:48 2017-07-18T23:42:42 
   liuyun        4 2-00:00:00 2017-07-18T23:03:00 2017-07-18T23:03:00 2017-07-19T02:23:26 
   nicola        1 1-00:00:00 2017-07-18T23:17:45 2017-07-18T23:17:46 2017-07-18T23:27:28 
   nicola        1 1-00:00:00 2017-07-18T23:43:27 2017-07-18T23:43:28 2017-07-18T23:59:52 
   nicola        1 1-00:00:00 2017-07-19T00:16:42 2017-07-19T00:16:42 2017-07-19T00:26:14 
   nicola        8 1-00:00:00 2017-07-19T01:16:24 2017-07-19T01:16:25 2017-07-19T01:25:08 
  huashli        4 2-00:00:00 2017-07-19T07:40:13 2017-07-19T07:40:14 2017-07-19T07:47:22 
  huashli        4 2-00:00:00 2017-07-19T07:46:53 2017-07-19T07:46:53 2017-07-19T07:52:42 
  huashli        4 2-00:00:00 2017-07-19T07:48:37 2017-07-19T07:48:38 2017-07-19T08:10:29 
  huashli        4 2-00:00:00 2017-07-19T08:00:14 2017-07-19T08:00:15 2017-07-19T08:13:59 
  huashli        4 2-00:00:00 2017-07-19T08:15:25 2017-07-19T08:15:25 2017-07-19T08:20:33 
  huashli        4 2-00:00:00 2017-07-19T08:16:31 2017-07-19T08:16:31 2017-07-19T08:20:00 
  huashli        4 2-00:00:00 2017-07-19T08:41:18 2017-07-19T08:41:18 2017-07-19T08:42:24 
  huashli        4 2-00:00:00 2017-07-19T08:41:26 2017-07-19T08:41:26 2017-07-19T08:42:44 
   liuyun        4 2-00:00:00 2017-07-19T09:28:41 2017-07-19T09:28:41 2017-07-19T09:41:55 
   nicola        1 1-00:00:00 2017-07-19T18:24:02 2017-07-19T18:24:02 2017-07-19T18:35:01 
  huashli        1 2-00:00:00 2017-07-19T18:49:16 2017-07-19T18:49:17 2017-07-19T18:49:21 
  huashli        1 2-00:00:00 2017-07-19T18:49:43 2017-07-19T18:49:43 2017-07-19T18:49:51 
  huashli        1 2-00:00:00 2017-07-19T18:50:14 2017-07-19T18:50:14 2017-07-19T18:50:27 
  huashli        1 2-00:00:00 2017-07-19T18:50:36 2017-07-19T18:50:37 2017-07-19T18:50:50 
  huashli        1 2-00:00:00 2017-07-19T18:50:56 2017-07-19T18:50:56 2017-07-19T18:52:47 
  huashli        1 2-00:00:00 2017-07-19T18:57:11 2017-07-19T18:57:12 2017-07-19T18:57:23 
  huashli        1 2-00:00:00 2017-07-19T18:59:17 2017-07-19T18:59:18 2017-07-19T18:59:38 
  huashli        1 2-00:00:00 2017-07-19T19:02:08 2017-07-19T19:02:08 2017-07-19T19:02:29 
  huashli        1 2-00:00:00 2017-07-19T19:03:22 2017-07-19T19:03:22 2017-07-19T19:03:36 
  huashli        1 2-00:00:00 2017-07-19T19:05:22 2017-07-19T19:05:22 2017-07-19T19:05:38 
  huashli        1 2-00:00:00 2017-07-19T19:07:14 2017-07-19T19:07:15 2017-07-19T19:08:08 
  huashli        1 2-00:00:00 2017-07-19T19:10:08 2017-07-19T19:10:08 2017-07-19T19:10:36 
  huashli        1 2-00:00:00 2017-07-19T19:12:21 2017-07-19T19:12:21 2017-07-19T19:12:30 
  huashli        1 2-00:00:00 2017-07-19T19:15:06 2017-07-19T19:15:06 2017-07-19T19:15:11 
  huashli        1 2-00:00:00 2017-07-19T19:15:46 2017-07-19T19:15:47 2017-07-19T19:15:53 
  huashli        1 2-00:00:00 2017-07-19T19:16:49 2017-07-19T19:16:49 2017-07-19T19:16:59 
  huashli        1 2-00:00:00 2017-07-19T19:19:42 2017-07-19T19:19:42 2017-07-19T19:19:49 
  huashli        1 2-00:00:00 2017-07-19T19:20:25 2017-07-19T19:20:26 2017-07-19T19:20:35 
  huashli        1 2-00:00:00 2017-07-19T19:21:36 2017-07-19T19:21:37 2017-07-19T19:21:43 
  huashli        1 2-00:00:00 2017-07-19T19:22:40 2017-07-19T19:22:40 2017-07-19T19:22:50 
  huashli        1 2-00:00:00 2017-07-19T19:23:15 2017-07-19T19:23:15 2017-07-19T19:23:27 
  huashli        1 2-00:00:00 2017-07-19T19:26:34 2017-07-19T19:26:35 2017-07-19T19:26:44 
  huashli        1 2-00:00:00 2017-07-19T19:28:04 2017-07-19T19:28:04 2017-07-19T19:28:17 
  huashli        1 2-00:00:00 2017-07-19T20:23:25 2017-07-19T20:23:25 2017-07-19T20:27:23 
  huashli        1 2-00:00:00 2017-07-19T20:28:45 2017-07-19T20:28:45 2017-07-19T20:29:23 
  huashli        1 2-00:00:00 2017-07-19T20:38:10 2017-07-19T20:38:10 2017-07-19T20:39:13 
  huashli        4 2-00:00:00 2017-07-20T10:20:48 2017-07-20T10:20:48 2017-07-20T10:21:37 
  huashli        4 2-00:00:00 2017-07-20T10:21:38 2017-07-20T10:21:38 2017-07-20T10:22:26 
  huashli        4 2-00:00:00 2017-07-20T10:22:27 2017-07-20T10:22:27 2017-07-20T10:23:21 
  huashli        4 2-00:00:00 2017-07-20T10:23:17 2017-07-20T10:23:17 2017-07-20T10:23:29 
  huashli        4 2-00:00:00 2017-07-20T10:23:23 2017-07-20T10:23:24 2017-07-20T10:23:33 
  huashli        4 2-00:00:00 2017-07-20T10:23:35 2017-07-20T10:23:36 2017-07-20T11:01:59 
  huashli        4 2-00:00:00 2017-07-20T10:46:09 2017-07-20T10:46:09 2017-07-20T10:46:13 
  huashli        4 2-00:00:00 2017-07-20T10:46:32 2017-07-20T10:46:32 2017-07-20T11:01:24 
  huashli        4 2-00:00:00 2017-07-20T11:01:28 2017-07-20T11:01:29 2017-07-20T14:39:08 
  huashli        4 2-00:00:00 2017-07-20T11:02:03 2017-07-20T11:02:03 2017-07-20T13:40:05 
  huashli        4 2-00:00:00 2017-07-20T12:05:35 2017-07-20T12:05:35 2017-07-20T14:43:41 
  huashli        4 2-00:00:00 2017-07-20T12:48:14 2017-07-20T12:48:15 2017-07-20T14:16:25 
  huashli        1 2-00:00:00 2017-07-20T14:47:38 2017-07-20T14:47:39 2017-07-20T14:49:25 
  huashli        1 2-00:00:00 2017-07-20T15:08:27 2017-07-20T15:08:27 2017-07-20T15:09:35 
   nicola        1 1-00:00:00 2017-07-20T15:38:41 2017-07-20T15:38:41 2017-07-20T15:42:16 
   nicola        1 1-00:00:00 2017-07-20T15:58:35 2017-07-20T15:58:35 2017-07-20T16:08:20 
   nicola        1 1-00:00:00 2017-07-20T15:58:58 2017-07-20T15:58:59 2017-07-20T16:08:50 
   nicola        1 1-00:00:00 2017-07-20T16:01:22 2017-07-20T16:01:22 2017-07-20T16:13:08 
   nicola        1 1-00:00:00 2017-07-20T16:29:39 2017-07-20T16:29:39 2017-07-20T16:47:48 
   nicola        1 1-00:00:00 2017-07-20T16:30:20 2017-07-20T16:30:20 2017-07-20T16:48:33 
   nicola        1 1-00:00:00 2017-07-20T17:03:12 2017-07-20T17:03:12 2017-07-20T17:15:42 
   nicola        1 1-00:00:00 2017-07-20T17:03:53 2017-07-20T17:03:53 2017-07-20T17:16:09 
   nicola        1 1-00:00:00 2017-07-20T17:05:07 2017-07-20T17:05:07 2017-07-20T17:14:58 
   nicola        1 1-00:00:00 2017-07-20T17:06:45 2017-07-20T17:06:46 2017-07-20T17:26:33 
   nicola        1 1-00:00:00 2017-07-20T17:07:21 2017-07-20T17:07:22 2017-07-20T17:27:39 
   nicola        1 1-00:00:00 2017-07-20T17:08:35 2017-07-20T17:08:35 2017-07-20T17:30:06 
   nicola        1 1-00:00:00 2017-07-20T17:09:36 2017-07-20T17:09:36 2017-07-20T17:31:25 
   nicola        1 1-00:00:00 2017-07-20T17:10:41 2017-07-20T17:10:41 2017-07-20T17:21:56 
   nicola        1 1-00:00:00 2017-07-20T17:12:03 2017-07-20T17:12:03 2017-07-20T17:21:12 
   nicola        1 1-00:00:00 2017-07-20T18:23:31 2017-07-20T18:23:32 2017-07-20T18:23:34 
   nicola        1 1-00:00:00 2017-07-20T18:24:36 2017-07-20T18:24:37 2017-07-20T18:36:31 
   nicola        1 1-00:00:00 2017-07-20T18:25:29 2017-07-20T18:25:30 2017-07-20T18:44:15 
   nicola        1 1-00:00:00 2017-07-20T18:44:20 2017-07-20T18:44:21 2017-07-20T18:56:20 
   nicola        1 1-00:00:00 2017-07-20T18:48:17 2017-07-20T18:48:17 2017-07-20T19:07:32 
   nicola        1 1-00:00:00 2017-07-20T18:49:32 2017-07-20T18:49:32 2017-07-20T19:08:50 
   nicola        1 1-00:00:00 2017-07-20T18:49:54 2017-07-20T18:49:56 2017-07-20T19:09:13 
  huashli        4 2-00:00:00 2017-07-20T19:14:39 2017-07-20T19:14:40 2017-07-20T19:16:39 
  huashli        4 2-00:00:00 2017-07-20T19:17:28 2017-07-20T19:17:28 2017-07-20T19:19:40 
  huashli        4 2-00:00:00 2017-07-20T19:22:30 2017-07-20T19:22:30 2017-07-20T19:25:51 
  huashli        4 2-00:00:00 2017-07-20T19:27:49 2017-07-20T19:27:50 2017-07-20T19:32:42 
  huashli        4 2-00:00:00 2017-07-20T19:28:47 2017-07-20T19:28:48 2017-07-20T19:34:05 
  huashli        4 2-00:00:00 2017-07-20T19:34:27 2017-07-20T19:34:27 2017-07-20T19:41:19 
  huashli        4 2-00:00:00 2017-07-20T19:35:00 2017-07-20T19:35:00 2017-07-20T19:36:28 
  huashli        4 2-00:00:00 2017-07-20T19:43:26 2017-07-20T19:43:27 2017-07-20T19:45:23 
  huashli        1 2-00:00:00 2017-07-20T20:02:16 2017-07-20T20:02:17 2017-07-20T20:02:52 
  huashli        1 2-00:00:00 2017-07-20T20:07:12 2017-07-20T20:07:13 2017-07-20T20:07:22 
  huashli        1 2-00:00:00 2017-07-20T20:11:53 2017-07-20T20:11:54 2017-07-20T20:11:58 
  huashli        1 2-00:00:00 2017-07-20T20:12:37 2017-07-20T20:12:37 2017-07-20T20:12:43 
  huashli        1 2-00:00:00 2017-07-20T20:13:12 2017-07-20T20:13:13 2017-07-20T20:13:21 
  huashli        1 2-00:00:00 2017-07-20T20:15:18 2017-07-20T20:15:19 2017-07-20T20:15:31 
  huashli        1 2-00:00:00 2017-07-20T20:16:19 2017-07-20T20:16:20 2017-07-20T20:16:40 
  huashli        1 2-00:00:00 2017-07-20T20:16:56 2017-07-20T20:16:56 2017-07-20T20:17:16 
  huashli        1 2-00:00:00 2017-07-20T20:18:42 2017-07-20T20:18:42 2017-07-20T20:19:03 
  huashli        1 2-00:00:00 2017-07-20T20:19:47 2017-07-20T20:19:47 2017-07-20T20:20:00 
  huashli        1 2-00:00:00 2017-07-20T20:20:09 2017-07-20T20:20:10 2017-07-20T20:20:20 
   nicola        1 1-00:00:00 2017-07-20T22:27:44 2017-07-20T22:27:45 2017-07-20T22:40:15 
   nicola        1 1-00:00:00 2017-07-20T22:28:00 2017-07-20T22:28:01 2017-07-20T22:47:26 
   nicola        1 1-00:00:00 2017-07-20T22:28:09 2017-07-20T22:28:10 2017-07-20T22:47:44 
   nicola        1 1-00:00:00 2017-07-20T22:28:23 2017-07-20T22:28:23 2017-07-20T22:47:57 
   nicola        1 1-00:00:00 2017-07-20T22:28:38 2017-07-20T22:28:39 2017-07-20T22:48:21 
   nicola        1 1-00:00:00 2017-07-20T22:32:52 2017-07-20T22:32:52 2017-07-20T22:34:05 
   nicola        1 1-00:00:00 2017-07-20T22:33:02 2017-07-20T22:33:02 2017-07-20T22:34:06 
   nicola        1 1-00:00:00 2017-07-20T22:33:06 2017-07-20T22:33:06 2017-07-20T22:34:08 
   nicola        1 1-00:00:00 2017-07-20T22:33:10 2017-07-20T22:33:11 2017-07-20T22:34:10 
   nicola        1 1-00:00:00 2017-07-20T22:33:15 2017-07-20T22:33:15 2017-07-20T22:34:12 
   nicola        1 1-00:00:00 2017-07-20T22:36:39 2017-07-20T22:36:39 2017-07-20T22:49:20 
   nicola        1 1-00:00:00 2017-07-20T22:36:50 2017-07-20T22:36:50 2017-07-20T22:49:38 
   nicola        1 1-00:00:00 2017-07-20T22:36:54 2017-07-20T22:36:56 2017-07-20T22:49:49 
   nicola        1 1-00:00:00 2017-07-20T22:36:59 2017-07-20T22:36:59 2017-07-20T22:49:52 
   nicola        1 1-00:00:00 2017-07-20T22:37:03 2017-07-20T22:37:03 2017-07-20T22:49:48 
   nicola        1 1-00:00:00 2017-07-20T22:38:31 2017-07-20T22:38:32 2017-07-20T22:57:52 
   nicola        1 1-00:00:00 2017-07-20T22:38:37 2017-07-20T22:38:38 2017-07-20T22:58:04 
   nicola        1 1-00:00:00 2017-07-20T22:38:40 2017-07-20T22:38:41 2017-07-20T22:58:03 
   nicola        1 1-00:00:00 2017-07-20T22:38:44 2017-07-20T22:38:44 2017-07-20T22:58:09 
